SENDER_WALLET,APTOS_WALLET,TX_HASH,NETWORK,SOURCE_TIMESTAMP_UTC,CLUSTER_NUMBER,CLUSTER_SIZE
0xaa46859a1b7b4e0ee59b72fb057ae1f37bce79a7,0x7d4af2898753466ec128c1af4a3a6cf4d75f4dbf5318517ef1ca0420f3c005a9,0xae91ae5ce867ecd2d3e79e847b7f0dce2e2d0c3a05d36194d418051e795b8a12,Arbitrum,2023-06-03 06:43:20.000,9,25
0x3c864a2fb607a470b0eb7ddba5460271367e47cf,0x7d4af2898753466ec128c1af4a3a6cf4d75f4dbf5318517ef1ca0420f3c005a9,0xdfb46ba2b212d1a7bb1b7691e4b633633389516811733324ac5add4dbc742dc9,Arbitrum,2023-06-03 08:07:54.000,9,25
0xdc91587b7575e18e83e4463e28e89e5dbd7e2133,0x7d4af2898753466ec128c1af4a3a6cf4d75f4dbf5318517ef1ca0420f3c005a9,0x838225bbbd2b432efd8eb78392fc1cab781d54af30f760f5d3db38643a7d6144,Arbitrum,2023-06-03 08:16:36.000,9,25
0x5139428bcc9909ad778ccb3fbf5c7f50d0ce95ff,0x7d4af2898753466ec128c1af4a3a6cf4d75f4dbf5318517ef1ca0420f3c005a9,0x8b31c1a62557486f1e70cbc5be622269dfdfcfe940d522c8b3b2d1850664bf89,Arbitrum,2023-06-03 08:32:54.000,9,25
0xf56dc8c5f307a3c9a1c17225e0b68eecc9dd6f71,0x7d4af2898753466ec128c1af4a3a6cf4d75f4dbf5318517ef1ca0420f3c005a9,0x4c583d2c4430b7ede6024c8158a241b05435aaa3837e321b57e58e9845ece687,Arbitrum,2023-06-03 08:38:03.000,9,25
0x8861902ea3fd8972c902a3abb9c3103c5f52cbbf,0x7d4af2898753466ec128c1af4a3a6cf4d75f4dbf5318517ef1ca0420f3c005a9,0x1ea2def53585d74a6530f04b34c29e1523c84ebb6cb50837d76815ec9f06a0e5,Arbitrum,2023-06-03 12:17:44.000,9,25
0xe40fa145364fd9d132c0243df0ef1592b70f1a10,0x7d4af2898753466ec128c1af4a3a6cf4d75f4dbf5318517ef1ca0420f3c005a9,0xcc582a8cc76c9001388bbb5ac7f5720a539b205b4cd24d2b7ad3594af5ee3b19,Arbitrum,2023-06-03 12:21:49.000,9,25
0x6df0d5ccafbfc38f5724704f7416fb6b4876aac4,0x7d4af2898753466ec128c1af4a3a6cf4d75f4dbf5318517ef1ca0420f3c005a9,0x7dc4adbf6977ef23d484bb7cb4240576325e0f97779141325dcdbe90bdc16a83,Arbitrum,2023-06-03 12:31:48.000,9,25
0x929b8fbf2451d2c8a6689351a9c762b42c6a1150,0x7d4af2898753466ec128c1af4a3a6cf4d75f4dbf5318517ef1ca0420f3c005a9,0x641a0abe153efc5fcbf5d023333be8cb67545ca3fb5ded6f1b4dd3727de261e0,Arbitrum,2023-06-03 12:37:01.000,9,25
0x081d6df6841f3fc834e9feda7172a0702a90c17e,0x7d4af2898753466ec128c1af4a3a6cf4d75f4dbf5318517ef1ca0420f3c005a9,0xbf1e824b5ad5348156e8732846db87a4ee9b2846c03d3b9582362fe1ee50a541,Arbitrum,2023-06-03 12:45:34.000,9,25
0xd9cf7fc1dbd69e77cb5f65b3a12b8c034c00f1eb,0x7d4af2898753466ec128c1af4a3a6cf4d75f4dbf5318517ef1ca0420f3c005a9,0xb5c69ee051b425e2b63eb7c10bacb441dab0cbfd7ceff566e1bd1fe5288eac7f,Arbitrum,2023-06-03 12:54:36.000,9,25
0x74c53fae1e743336357ebd087a7dcf159ce05154,0x7d4af2898753466ec128c1af4a3a6cf4d75f4dbf5318517ef1ca0420f3c005a9,0x4a3e7623d09927a7243117d44d5bc7bfdc128493bd4a489ea3e80f47fd7e6b13,Arbitrum,2023-06-03 13:04:29.000,9,25
0x26f5b0579158a6b3b029808ee656b89e8c0fce34,0x7d4af2898753466ec128c1af4a3a6cf4d75f4dbf5318517ef1ca0420f3c005a9,0x6e34117c38132f322ad78fc821d612f1e1917359ed0e5e53498680a4d2646eb6,Arbitrum,2023-06-03 13:09:54.000,9,25
0xaad3bb8b0d26755aa63fac275af967ce4503fb6f,0x7d4af2898753466ec128c1af4a3a6cf4d75f4dbf5318517ef1ca0420f3c005a9,0x1c0e21ad37310d26f62a2e11317dff3468f230ab936763d0c828fbe53636b8a0,Arbitrum,2023-06-03 13:41:59.000,9,25
0x9ba36b0833f03fe05a5519e322cb3844da91eace,0x7d4af2898753466ec128c1af4a3a6cf4d75f4dbf5318517ef1ca0420f3c005a9,0x2bf81a3923ebff0d2636c7c8117b4a2a0f75b9fb901fe6b7464ff4b89e76d1aa,Arbitrum,2023-06-03 13:50:48.000,9,25
0x957efcfa69e9a83c3b40e4fc73983f004b08aa13,0x7d4af2898753466ec128c1af4a3a6cf4d75f4dbf5318517ef1ca0420f3c005a9,0xf8632130d13f2ac177f06e990368426f7a1cab10084405a46c94d7546e5988dd,Arbitrum,2023-06-03 13:58:33.000,9,25
0x79bff62d519c4524fbf8533ef5fbfca23cdefd7c,0x7d4af2898753466ec128c1af4a3a6cf4d75f4dbf5318517ef1ca0420f3c005a9,0x2a48c8512230127404ab70a0ee6ef35ec9c0e3ba63fbbaf3c7e7598d5267416e,Arbitrum,2023-06-03 14:18:58.000,9,25
0xf17b80ef84b329010a79e44607563319ba885038,0x7d4af2898753466ec128c1af4a3a6cf4d75f4dbf5318517ef1ca0420f3c005a9,0x0aca504187cdf863a8e96f1477b91fa248b6f5a65ac04cddf2268ab5ee8a28ca,Arbitrum,2023-06-03 14:23:30.000,9,25
0xaefe6cc7ea4b7c0de189fafafeffce4bfe2cd815,0x7d4af2898753466ec128c1af4a3a6cf4d75f4dbf5318517ef1ca0420f3c005a9,0xc3366d2d54570b9aa80e40b8209a1f02f02aeb0d069392575b74cdfc7fb6faa7,Arbitrum,2023-06-03 14:32:40.000,9,25
