SENDER_WALLET,APTOS_WALLET,TX_HASH,NETWORK,SOURCE_TIMESTAMP_UTC,CLUSTER_NUMBER,CLUSTER_SIZE
0x34850c4ed09d425322124253a30f7aacddb1e3e3,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0x8f19b0ab12b17a794d4e87ca31cc2672dcd2d317db3fc94b1d8850bce95102a8,Arbitrum,2023-09-17 15:00:00.000,10,50
0x45460123aea38ce45cfbed20db29ab0988e3e4c1,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0xbe855fef6bcdca1d294a81e1c4140d72bcc80680b051c75436d2030f7b251dc1,Arbitrum,2023-09-17 15:01:16.000,10,50
0x2234637e7842eac56f3e9017b2f0914b660199d1,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0x7aba395411b5c835e39bda519b2898039a24513d4418bf684002319ba718a824,Arbitrum,2023-09-17 15:02:16.000,10,50
0x0cbbc6878cde68f9366d69be70bdf86ca8d4b693,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0xe54b77bdd27a4b6a951aaaedf83266e9c39c73032fa19d0f653c200f95732fa2,Arbitrum,2023-09-17 17:22:43.000,10,50
0x9f8c0365cdc39c728e45b627dfc2de1fbe59403c,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0xf8400104573468a0cda9b316eb5f683bb690553372afbd1a201ba31409431996,Arbitrum,2023-09-17 17:23:25.000,10,50
0x32242fcaaf386591904b916d0775b6b727e968fb,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0x3aab70d42bd11023242a2fbfe8765364f3f824185919efecc73d3b56a29c5d19,Arbitrum,2023-09-17 17:24:02.000,10,50
0x5835f38f69006caf40407e7e0a4cee7525a0c3d5,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0x779e421ae111a9d736a2483d7c699fc32bd2d32a3de76c28b0f9ac6bdab22a42,Arbitrum,2023-09-17 17:24:48.000,10,50
0xcebf51f37949f497dfd502fde0c807cf8f53b092,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0x17177ab97f700dba381620d1957fcf3d5b0a79f21860a41e14248401379e7721,Arbitrum,2023-09-17 17:26:38.000,10,50
0x16bdaf44b3391fa520a11fe6c733287507eb20a3,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0x5cdf6ad2ec74722abd61ac58396cfb0a974c1b80ed8edd288117e739911155b1,Arbitrum,2023-09-17 17:27:54.000,10,50
0x6988095a6cce8da16f521cd602cfab96f824438b,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0xd205673ddb232b385ea4f9434216288517343359c7b05eb35502678aa45b56af,Arbitrum,2023-09-17 17:28:32.000,10,50
0x466143d6560cf3ce93ca6125e48bc682c8c0a7a0,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0x42f71ee308095f2a10d4025d66c4f68aa11f38facacbe8ed9f88acb50ba0bc78,Arbitrum,2023-09-17 17:29:16.000,10,50
0xef5c8299ac62b7d3ece5365d348b760965298a53,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0x6222bb17fa34bad81cdf073ad9f6a1a62f6009858c43ece53246cec5ddc70d99,Arbitrum,2023-09-17 17:30:48.000,10,50
0xfb8987b46c145bbd7ba8cb806552ae6e25db8be6,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0x271aeb9d47c72d172819e8ade58d964f3655003548daa0cb1c640acb72cec3cc,Arbitrum,2023-09-17 17:31:33.000,10,50
0x157205ad47fdbc8a99f07ba02855539867a95b98,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0x697cedeb1325e1f251d6cb0fb711eb3773c77485336c1eda10ecbb14e5beda68,Arbitrum,2023-09-17 17:32:54.000,10,50
0xbb0c3cf25f0422c1b2ea60997060d373c7f07201,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0xd72b87abc175aa9b48ed8d75f39193c2f82a7ba721b27c5ad1a756ee81e85fe9,Arbitrum,2023-09-17 17:34:05.000,10,50
0x0456744a01bb9f2edc0e047342c5f14da006af38,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0xc63bc7a183d7daad72a04cc1e1e7171cd3af2995f0b1556185caa3b54b0d0fe5,Arbitrum,2023-09-17 17:35:09.000,10,50
0x0a101b89fbde7d4f660885e1c594817e1e97ffc1,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0xdb10d65b09c05d9198acc714b2ed4a6523471266ba2224bbec6b6e238897a7b4,Arbitrum,2023-09-17 17:36:14.000,10,50
0x69e4f1d6b9b7911c08d02de62866df1633fa2b1a,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0x10a0b5ccce6c7d9c43a1fe65441b665d2b3d7f32ff2d8e2fa9ec032a19c4a6ec,Arbitrum,2023-09-17 17:37:56.000,10,50
0x073cb67008b80f398a43c4452d4f0920b5f977fe,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0xd5d63c208b0b9991063672017522d6510be59f1dc2a07ff506b93b4ecebd283d,Arbitrum,2023-09-17 17:39:08.000,10,50
0xac28b3f2d63aa4a3594286de7eaec8df63ace480,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0xc57a58e685f645ab096aca6c2fa8b36fada294c32c2676d9e842707d9398b028,Arbitrum,2023-09-17 17:40:09.000,10,50
0x3ac09179be2122cac5bc100aa604e58f994b636d,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0x0b8b9cf502dc75ef36dda7d99c1eda51dab007b130123b44022bb6a1241cf7a7,Arbitrum,2023-09-17 17:40:46.000,10,50
0x126774cf8f7aace3135c3755e7f8678b39945feb,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0x8eb0b6b8ef477a79b1a8e4b22164f107496de5d42c694f868a5595b9a15300f8,Arbitrum,2023-09-17 17:41:32.000,10,50
0x5b4aad8a497a8f408fd6b798d52174762b5a4467,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0x2436f2ee651146419449a3a244e1b453cae45b2a88b8180c5b921fee2f7b398f,Arbitrum,2023-09-17 17:42:55.000,10,50
0x836460fd7ec066d8924c657d78a01b10eeeb1bcf,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0xf1ace4dc9daa18e27381dfb2b747cca9f1284ad451208303a0c83bf064ea15dd,Arbitrum,2023-09-17 17:43:54.000,10,50
0x43b6d273b228625fa67536ad7e67d89f8f82360d,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0x62a8189ee72939f011c425f752efdbf775264ece858cc2f0b7023c8e53edaa04,Arbitrum,2023-09-17 17:45:32.000,10,50
0x04650a442ed64f47134b6233fa82b8ac0187e44c,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0xae96c1a4ffe990836f111545af10894dfc6552c83af2171d26bf217b8788e55b,Arbitrum,2023-09-17 17:46:20.000,10,50
0x50982f139e55648c08c541eedf0f32dc0644b70d,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0xbc8307f4474b11cab11b8a1c44f75c15707b8fb970d679efa4660bb2d5407232,Arbitrum,2023-09-17 17:47:22.000,10,50
0xf72e55110242844e35a688750eba1524a2a1c126,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0x3cd8257c97f2b4a11effe429e26b9d0e8bdf5edf49d56b2ae0fcbe10d67be806,Arbitrum,2023-09-17 17:48:38.000,10,50
0x68c680dc72e420c75884b4cb0b3c9de6cb2a4b52,0x298d7f6bae8b4a3b86fde401a815652ac07a7a4fb0a2a1ba4e05834f113b99d,0x23d6b6d1d25b8888db294e88bf8169b7bacf09dd7dff8c1eec38be5514e995c4,Arbitrum,2023-09-17 17:49:26.000,10,50
