SENDER_WALLET,APTOS_WALLET,TX_HASH,NETWORK,SOURCE_TIMESTAMP_UTC,CLUSTER_NUMBER,CLUSTER_SIZE
0x7a144f7652cd791eb40e0d13134609b499424aec,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0x1b900c4ffe5e7ef3c303fc22a41db02ed82b49b83b83d5fc9e6b74efb3d31e82,Arbitrum,2023-11-21 08:28:53.000,2,40
0x2d28eca5a5d33cc5109d2a0426f16e51fc2079a9,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0xdb540108a8f570104a0d93df3d845ffdceecc2801d16413a81b7989c311e3e00,Arbitrum,2023-11-21 08:34:33.000,2,40
0x6030fffe1fddc157f03208884f7cd5cf13998a93,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0xb16f0610ab41ce224841d551a5540354fa6024cf61417eb25f3b92f10234382a,Arbitrum,2023-11-21 08:37:21.000,2,40
0xbff6b44253579c79234aa2eef88f490df7ecbc52,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0x5650bb92991530ee5386519a56ea3f8b311fc0df23534c4306da15bf440ee4a4,Arbitrum,2023-11-21 08:40:30.000,2,40
0x306ee88741b838c3a315c2beab74156d4b70f98f,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0x2ae29aa30c9dbf5a90f7b13f6bdcc6d793c7dbababa575bbbd4a3ab045853912,Arbitrum,2023-11-21 08:46:29.000,2,40
0x4f176ac28577b611de5247b061cad4fbebf88bb8,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0x0a3fa72f6545d8a375f44728d8ad7ef5e667cb228f4b726dfd8bb829ee00476c,Arbitrum,2023-11-21 08:49:25.000,2,40
0x2486a016e1626d03f3da7badf66d3aa9e038f917,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0xbc7977a92cee8bacc2a10d277196aa2ef09f59a38b2d6b040e5d9a4ea250af1b,Arbitrum,2023-11-21 08:52:49.000,2,40
0xc8b15c23f4bb768ddeaadc6d137d0999a6297b3a,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0xfc3ed87141f0ac459f1fb6f0c59497a44f9d4bd1a80836bb46da89f54f8487f7,Arbitrum,2023-11-21 08:55:15.000,2,40
0x5453ab35dbc6c8e3389e1d40b0d34cdb2fdb5552,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0x05b1b13c3fe28d6846b2ff97612b8acb2cf193ca5ad38b70a94f476d875361b6,Arbitrum,2023-11-25 11:19:57.000,2,40
0xf2369776e65649bb22a2403d0a00b6b6061054c4,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0xe3d394a1f7c3f2de973291f0390a7c2893c32fcdcbef3729e6bd12f12a9926e5,Arbitrum,2023-11-25 11:23:00.000,2,40
0xcc32bc654a2edce13f62bae698a78ec9cb9ca5ac,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0x43042c707cb3ce630cb56819a4ec28ee2a36fd755b0bab0b2e8a59c029da2792,Arbitrum,2023-11-25 11:23:50.000,2,40
0xa71e34d57113a8c47135490dbb0b19eb33c94513,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0xbfbcc23ccebe9f976064252d4f9920d065a2ae41f61891025394f9d70af8804e,Arbitrum,2023-11-25 11:24:55.000,2,40
0x2650a2f8b914a37c780144a27b8f078f95f4e262,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0x055bff27cc5ae9fd2fdae5e5f51f668e202027d8fe47e9c5bc3892519e1ef8d9,Arbitrum,2023-11-25 11:25:55.000,2,40
0x340287c724237d98c0144ff2b4edf0773f8168ab,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0x47fbcb5360c6dd178348c72d040c47851af26fe8ad0c6e96995fc10b77f4e16e,Arbitrum,2023-11-25 11:26:50.000,2,40
0x68aa2c65622c2f4135231ce83681ea26436eb188,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0x9f59e1484c5f7aee83cd53192f7b5778c760cc4941dcb7df5e4756542a67cb06,Arbitrum,2023-11-25 11:27:38.000,2,40
0xdd88715cb8e2bda5891769bbc9f513e6594d1757,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0xc9ef0f737f867fa157943bae3037e221618ca15c4b4e7d74ce963b51f14d18c7,Arbitrum,2023-11-25 11:28:23.000,2,40
0x06e4e9795abb5de5964aba16cb22653c502822d0,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0x8c2b677c0db964e9d72a8b7e78821714c78514dbc3103d10e03914f7ac8e12a2,Arbitrum,2023-11-25 11:29:24.000,2,40
0xed8201d64926cc5f15f04f32ef10e57252d42767,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0x48faf47286da306083d196b52a36f8324b35ef271bffa0d0dc2a47dad52e06e6,Arbitrum,2023-11-25 11:30:22.000,2,40
0x0bfdb75f24ad4b98851beddd587f20ee1495e867,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0x4be07691966f58b3779cdfb8c3d53931ba2a8d8ab239d00fda985be73633bd82,Arbitrum,2023-11-25 11:30:51.000,2,40
0x384bd3f9f1a15a9a553e02be5b6b626175d5ea56,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0xebeb34690637aa79d0405b9bc26b11e596e01a4cc41426a6363bc56ddf8b17d0,Arbitrum,2023-11-25 11:31:59.000,2,40
0x9ceee071981825223ff54e2412d6647b5f2d3b29,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0x0e0dc274fea6158daee88498f5b88c60192a15cedfd0c1b7a6a1c560d135bdca,Arbitrum,2023-11-25 11:32:33.000,2,40
0xa32830e12fabdc784d82d1fa855770c3e47b7141,0x5499f7b2571445898f23e063a1c969267cd490e49f1dc3502edd846f660e8ec1,0x9d9da35262f002496935558b387a244d7d6fcd03a27c30c70577577869797dd8,Arbitrum,2023-11-25 11:34:16.000,2,40
